start_time,end_time,category,selected_image,jitter_var,correct,target,distractor
1719.801,1720.371,5,0,"[(0.95, -5), (1.04, -5), (0.9, 5), (0.95, -10)]",True,img8,img5
1720.924,1721.4,2,0,"[(0.96, -5), (1.02, 5), (0.92, -10), (1.04, 10)]",True,img4,img2
1721.954,1722.846,1,0,"[(1.02, -5), (0.98, -10), (0.97, -10), (0.98, -5)]",False,img9,img4
1724.423,1725.074,1,1,"[(1.09, -5), (1.07, -10), (1.07, 0), (1.09, 0)]",True,img3,img9
1725.654,1726.253,4,1,"[(1.02, 5), (0.94, 10), (0.99, -5), (1.06, -5)]",False,img2,img5
1727.806,1728.699,4,3,"[(1.03, -10), (1.01, -5), (0.91, -10), (1.01, -10)]",True,img6,img10
1729.26,1730.098,4,1,"[(1.08, 10), (0.93, 5), (0.96, -5), (1.03, 10)]",False,img3,img5
1731.664,1732.265,5,2,"[(1.0, 0), (1.07, -10), (1.08, -5), (1.0, 5)]",False,img1,img2
1733.851,1734.45,5,3,"[(1.01, 0), (1.01, -5), (1.0, 10), (0.95, -10)]",True,img7,img3
1734.99,1735.632,4,1,"[(0.95, 5), (0.99, 10), (1.08, 10), (0.99, 0)]",False,img3,img6
1737.214,1737.793,1,2,"[(1.06, 0), (0.92, 10), (1.03, 5), (1.06, 5)]",True,img5,img8
1738.356,1738.966,5,2,"[(0.93, -5), (0.92, -10), (0.93, 0), (0.97, 0)]",True,img2,img9
1739.52,1740.121,5,0,"[(1.0, -10), (0.98, -5), (1.1, 10), (0.99, -5)]",True,img10,img6
1740.668,1741.401,4,3,"[(1.01, -10), (1.07, -10), (0.91, -10), (1.0, 5)]",True,img10,img7
1742.38,1743.218,1,3,"[(1.07, -5), (0.9, 0), (0.93, -10), (0.97, -5)]",True,img9,img8
1743.793,1744.494,4,0,"[(0.96, -5), (0.95, 5), (0.97, 10), (0.92, 5)]",True,img8,img7
1745.058,1746.098,4,2,"[(0.94, 5), (0.97, 0), (1.09, 0), (0.95, -10)]",True,img4,img2
1746.662,1747.221,5,1,"[(1.0, -10), (0.96, 0), (1.04, -10), (0.95, 10)]",True,img2,img3
1747.773,1748.335,5,2,"[(1.07, 0), (1.0, -10), (0.97, -5), (1.0, 0)]",True,img8,img6
1748.897,1749.412,5,1,"[(0.95, 5), (1.03, 0), (1.09, 10), (0.91, -5)]",True,img2,img4
1749.973,1750.755,2,3,"[(0.98, 10), (1.01, 10), (1.04, 0), (0.98, 0)]",True,img9,img8
1751.905,1752.501,4,2,"[(0.96, 0), (0.97, 0), (0.96, -10), (1.05, -10)]",True,img3,img4
1753.047,1754.036,4,0,"[(1.0, -10), (0.99, -10), (1.03, 10), (1.03, -10)]",True,img8,img2
1754.606,1755.384,4,2,"[(0.92, 0), (1.02, 5), (1.09, -10), (0.91, 5)]",False,img5,img2
1756.961,1757.511,1,0,"[(1.09, 0), (1.04, 0), (0.95, 10), (1.04, -5)]",False,img4,img2
1759.063,1759.814,1,2,"[(0.96, 5), (1.04, 5), (0.92, -10), (1.05, -10)]",True,img3,img6
1763.271,1763.756,5,1,"[(1.02, 0), (1.01, 10), (0.97, -5), (1.08, 5)]",False,img10,img4
1765.529,1766.424,2,2,"[(1.05, 10), (0.98, 0), (1.05, -10), (1.08, 0)]",True,img5,img9
1766.987,1767.591,2,1,"[(0.97, 0), (0.91, 0), (0.94, 10), (1.08, -5)]",True,img1,img10
1768.167,1768.877,1,3,"[(1.05, -10), (0.93, 5), (0.93, -5), (1.06, 10)]",False,img7,img10
1770.549,1771.069,1,1,"[(0.95, 5), (1.09, 5), (0.97, -10), (0.94, 0)]",True,img6,img1
1771.776,1772.464,2,2,"[(1.01, 0), (0.94, 10), (1.08, 0), (0.96, 5)]",True,img1,img8
1773.039,1773.738,1,1,"[(1.02, -10), (1.01, -10), (0.99, -10), (0.96, 10)]",True,img6,img3
1775.644,1776.307,2,0,"[(0.98, 0), (0.97, -5), (1.09, -5), (1.1, 5)]",True,img2,img5
1777.251,1777.829,2,0,"[(1.01, -5), (1.05, -5), (0.94, -5), (1.09, -10)]",True,img4,img7
1778.393,1779.136,1,0,"[(1.03, 0), (1.0, -5), (1.01, -10), (1.02, 5)]",True,img8,img7
1779.695,1780.214,2,0,"[(0.98, 5), (1.02, 10), (0.95, -5), (1.04, -10)]",True,img8,img6
1781.142,1781.995,2,2,"[(1.09, 0), (1.07, -10), (1.1, 5), (0.95, -5)]",True,img6,img4
1782.565,1783.782,4,2,"[(1.09, -5), (0.96, -5), (0.91, 5), (1.0, -5)]",False,img7,img9
1785.367,1785.962,5,2,"[(0.91, 5), (1.01, -5), (1.06, 10), (1.05, -5)]",True,img4,img1
1786.54,1787.09,2,2,"[(1.0, -5), (0.91, 0), (0.9, -5), (0.93, -5)]",True,img6,img7
1787.657,1788.409,2,3,"[(0.96, -10), (0.97, -10), (0.91, 5), (1.07, -10)]",False,img2,img3
1789.966,1790.729,1,3,"[(0.96, 0), (1.02, -10), (0.95, 5), (1.08, 0)]",False,img7,img4
1794.039,1794.783,5,0,"[(1.08, 10), (1.06, -5), (1.05, 10), (1.02, -5)]",True,img2,img8
1795.319,1795.767,5,1,"[(1.07, -10), (1.01, 0), (0.96, 5), (0.97, 10)]",True,img7,img9
1796.333,1797.051,1,0,"[(1.02, 10), (1.01, 0), (0.93, 5), (0.96, 5)]",True,img9,img6
1797.606,1798.348,4,3,"[(0.99, 5), (1.05, 5), (0.94, -10), (0.91, 0)]",True,img4,img7
1798.891,1799.386,1,1,"[(0.96, 0), (0.95, 5), (1.09, 10), (1.01, -10)]",True,img1,img6
1799.941,1800.517,2,1,"[(1.07, 5), (0.94, 0), (1.07, 5), (1.0, 0)]",False,img10,img3
1802.075,1802.811,2,2,"[(1.03, -5), (0.94, 0), (0.95, 5), (1.0, -10)]",True,img10,img8
1803.374,1803.975,5,3,"[(0.99, -10), (1.09, -5), (1.0, 5), (1.04, -10)]",True,img6,img7
1804.57,1805.253,4,2,"[(1.04, 10), (0.97, 5), (1.02, 0), (0.99, 10)]",False,img6,img7
1806.814,1807.667,1,1,"[(1.04, 5), (1.03, 5), (1.04, -10), (0.9, -5)]",False,img5,img7
1809.225,1809.518,1,0,"[(1.05, 0), (0.93, 5), (1.07, -5), (0.96, 0)]",True,img6,img2
1810.083,1810.693,5,2,"[(0.9, -5), (1.08, 0), (0.93, 10), (1.03, 0)]",True,img3,img6
1811.257,1811.906,2,2,"[(0.98, -10), (1.04, -10), (1.06, -10), (0.99, 10)]",True,img9,img2
1812.5,1813.027,4,2,"[(1.06, 5), (0.97, -5), (0.94, 0), (1.07, 10)]",True,img2,img4
1815.125,1815.755,4,3,"[(0.91, -10), (1.04, 0), (1.01, 10), (0.97, -5)]",True,img4,img1
1816.309,1817.066,4,1,"[(1.06, 5), (1.04, 10), (0.92, 0), (0.97, -10)]",True,img8,img4
1817.704,1818.356,1,3,"[(1.09, 10), (1.01, -10), (0.91, 0), (1.04, -10)]",True,img6,img10
1818.944,1819.553,5,1,"[(1.09, 10), (1.09, 5), (0.99, 10), (1.1, 10)]",True,img5,img6
1820.102,1820.768,4,1,"[(1.08, 10), (0.93, -5), (1.01, -10), (1.01, 10)]",True,img9,img8
1821.327,1821.992,1,0,"[(1.02, 5), (1.06, 0), (1.09, -10), (1.0, 10)]",True,img1,img10
1822.544,1823.246,5,1,"[(0.91, -10), (1.09, -10), (0.92, 10), (0.95, -10)]",False,img7,img6
1824.822,1825.399,2,2,"[(1.09, -5), (1.01, -10), (1.01, 10), (0.94, 5)]",True,img1,img9
1825.958,1826.763,1,2,"[(1.03, 10), (1.03, -5), (0.9, 5), (1.09, -10)]",True,img5,img4
1827.324,1827.94,4,0,"[(1.09, -10), (0.98, 5), (1.03, -5), (0.92, 5)]",True,img4,img10
1828.496,1829.066,5,0,"[(0.97, 0), (1.05, 10), (0.9, -10), (0.93, 10)]",True,img9,img3
1830.01,1830.659,4,1,"[(1.02, -5), (0.97, 10), (0.97, 5), (1.01, -5)]",True,img5,img3
1831.226,1831.874,4,1,"[(0.92, -10), (1.07, 10), (0.97, 10), (0.93, 5)]",True,img6,img9
1832.569,1833.093,2,0,"[(0.99, -5), (1.1, 5), (0.99, 10), (1.09, 5)]",True,img6,img8
1834.089,1834.716,1,1,"[(0.97, 0), (0.94, -5), (1.0, 5), (0.92, -5)]",False,img5,img9
1836.278,1836.877,1,1,"[(0.94, 10), (0.97, 5), (0.95, -10), (1.07, -10)]",False,img3,img1
1839.694,1840.346,1,0,"[(0.93, -5), (1.04, 5), (0.94, 10), (1.09, -10)]",False,img9,img7
1841.898,1842.69,1,2,"[(1.06, -10), (1.08, -5), (0.97, -5), (0.91, 0)]",True,img10,img4
1843.253,1843.946,2,2,"[(1.07, 10), (1.09, -10), (0.91, -5), (1.09, -5)]",False,img9,img3
1845.496,1846.031,2,0,"[(1.0, 5), (1.07, 0), (1.03, 10), (1.05, -10)]",False,img10,img6
1847.581,1848.193,2,0,"[(1.04, 10), (0.99, 0), (1.01, 10), (0.92, 0)]",True,img7,img9
1848.749,1849.466,5,2,"[(1.06, 5), (1.05, -5), (0.91, -10), (1.09, -10)]",True,img9,img6
1850.017,1850.579,1,1,"[(1.06, 0), (1.0, 0), (1.06, 0), (0.94, 0)]",False,img7,img6
1852.131,1852.856,1,3,"[(1.01, -5), (1.04, 0), (1.02, 10), (1.04, -5)]",False,img5,img10
1854.409,1854.984,1,1,"[(1.04, 5), (0.9, 0), (0.97, -10), (0.96, 0)]",True,img10,img1
1855.548,1856.099,1,0,"[(0.95, -10), (1.02, -5), (1.03, 5), (0.95, -10)]",False,img7,img8
1857.673,1858.36,2,0,"[(1.1, -5), (1.08, 10), (0.96, 5), (0.94, 5)]",True,img8,img3
1859.07,1859.673,2,0,"[(0.9, 10), (1.02, 5), (1.06, 10), (1.09, -10)]",False,img3,img5
1861.223,1861.827,5,1,"[(1.01, 10), (0.93, 0), (1.04, 0), (1.05, 5)]",True,img10,img9
1862.39,1863.105,2,3,"[(1.08, 5), (0.93, 0), (0.94, 5), (0.99, -5)]",True,img6,img1
1864.022,1864.81,5,3,"[(0.95, 5), (1.03, 5), (1.0, -5), (1.08, -5)]",True,img1,img4
1865.383,1866.0,1,1,"[(1.04, 5), (1.07, -10), (0.98, 0), (0.95, 0)]",False,img10,img3
1867.585,1868.233,1,2,"[(1.07, 10), (1.02, 5), (0.98, 10), (1.03, 10)]",True,img6,img9
1868.915,1869.452,5,3,"[(0.95, -10), (0.98, 10), (0.94, 10), (0.98, 0)]",True,img3,img1
1870.164,1870.81,1,1,"[(1.03, 0), (0.98, -10), (1.01, 5), (1.09, -10)]",True,img8,img5
1871.352,1872.085,2,2,"[(1.09, 10), (0.98, 5), (0.99, -10), (1.06, 10)]",True,img1,img4
1872.64,1873.227,1,0,"[(0.95, -10), (1.03, 5), (1.05, 0), (1.08, -5)]",False,img4,img10
1874.79,1875.327,5,1,"[(0.93, 10), (1.01, -10), (0.93, 5), (0.97, 10)]",True,img6,img8
1878.186,1878.893,4,3,"[(1.07, -10), (0.92, 5), (1.09, -10), (0.92, -5)]",True,img10,img5
1879.457,1880.247,1,2,"[(0.99, 0), (0.94, 10), (0.92, 5), (0.96, 10)]",False,img7,img9
1881.823,1882.644,4,3,"[(0.94, -10), (0.96, 0), (0.91, 10), (0.92, 0)]",True,img10,img8
1883.198,1883.774,5,1,"[(1.02, -10), (0.99, -10), (1.01, 5), (1.01, 10)]",True,img4,img10
1884.326,1884.936,5,0,"[(0.98, 10), (1.03, 0), (1.06, 0), (1.07, -5)]",True,img3,img7
1885.498,1886.023,2,1,"[(1.01, 10), (0.99, -10), (0.93, 5), (0.95, 10)]",True,img3,img7
